team_a,team_b,mean_diff_team_a,count
Finland,Wales,-0.6875,16
Finland,Yemen,0.0,1
Finland,Yugoslavia,-2.75,4
France,Gabon,3.0,1
France,Gambia,4.0,1
France,Georgia,1.5,4
France,German DR,0.14285714285714285,7
France,Germany,0.08571428571428572,35
France,Gibraltar,8.5,2
France,Greece,2.5454545454545454,11
France,Honduras,3.0,1
France,Hungary,-0.6666666666666666,24
France,Iceland,1.8235294117647058,17
France,Iran,1.0,1
France,Iraq,3.0,1
France,Israel,1.0909090909090908,11
France,Italy,-0.5714285714285714,42
France,Ivory Coast,0.75,4
France,Jamaica,8.0,1
France,Japan,1.5,6
France,Kazakhstan,5.0,2
France,Kuwait,2.0,2
France,Latvia,7.0,1
France,Lithuania,1.25,4
France,Luxembourg,3.263157894736842,19
France,Madagascar,3.0,1
France,Malta,5.0,2
France,Mexico,1.2857142857142858,7
France,Moldova,2.0,2
France,Morocco,1.3333333333333333,6
France,Netherlands,-0.12903225806451613,31
France,New Zealand,5.0,1
France,Nigeria,0.5,2
France,Northern Ireland,2.0,10
France,Norway,0.17647058823529413,17
France,Paraguay,1.8333333333333333,6
France,Peru,0.0,2
France,Poland,0.7222222222222222,18
France,Portugal,0.7037037037037037,27
France,Republic of Ireland,0.5263157894736842,19
France,Romania,0.6111111111111112,18
France,Russia,0.0,19
France,Saudi Arabia,4.0,1
France,Scotland,0.6470588235294118,17
France,Senegal,-0.3333333333333333,3
France,Serbia,1.1666666666666667,6
France,Slovakia,1.0,4
France,Slovenia,2.6666666666666665,3
France,South Africa,1.6,5
France,South Korea,2.0,3
France,Spain,-0.7105263157894737,38
France,Sweden,0.5833333333333334,24
France,Switzerland,0.1794871794871795,39
France,Togo,2.0,1
France,Tunisia,0.6,5
France,Turkey,1.3333333333333333,6
France,Ukraine,1.5,14
France,United States,2.5,4
France,Uruguay,-0.1,10
France,Wales,1.6666666666666667,6
France,Yugoslavia,-0.04,25
Franconia,Raetia,-1.0,3
French Guiana,Grenada,-0.2,5
French Guiana,Guadeloupe,-1.0769230769230769,13
French Guiana,Guatemala,-1.0,2
French Guiana,Guyana,-0.25,12
French Guiana,Haiti,0.75,4
French Guiana,Honduras,-0.5,4
French Guiana,Jamaica,-1.0,4
French Guiana,Martinique,-0.875,16
French Guiana,Mayotte,1.0,2
French Guiana,Nicaragua,-1.0,2
French Guiana,Puerto Rico,1.0,1
French Guiana,Réunion,-1.25,4
French Guiana,Saint Kitts and Nevis,0.5714285714285714,7
French Guiana,Saint Pierre and Miquelon,8.5,2
French Guiana,Saint Vincent and the Grenadines,0.2,5
French Guiana,Sint Maarten,3.0,1
French Guiana,Suriname,-1.2727272727272727,44
French Guiana,Tahiti,1.0,1
French Guiana,Trinidad and Tobago,-1.125,8
French Guiana,Turks and Caicos Islands,6.0,1
Frøya,Gibraltar,-5.333333333333333,3
Frøya,Gotland,-3.0,3
Frøya,Greenland,-3.0,5
Frøya,Guernsey,-3.6666666666666665,3
Frøya,Hitra,-2.0,3
Frøya,Isle of Man,-9.0,1
Frøya,Isle of Wight,-4.0,1
Frøya,Jersey,-3.5,2
Frøya,Orkney,-2.0,2
Frøya,Rhodes,-2.0,1
Frøya,Saare County,0.6666666666666666,3
Frøya,Saint Helena,2.0,1
Frøya,Sark,15.0,1
Frøya,Shetland,-2.0,1
Frøya,Western Isles,-2.0,1
Frøya,Ynys Môn,-3.0,1
Frøya,Åland Islands,-2.0,1
Gabon,Gambia,0.16666666666666666,6
Gabon,Ghana,-0.5454545454545454,11
Gabon,Guinea,0.2,5
Gabon,Guinea-Bissau,1.3333333333333333,3
Gabon,Ivory Coast,-0.95,20
Gabon,Kenya,0.4,5
Gabon,Lebanon,0.0,1
Gabon,Lesotho,1.5,6
Gabon,Liberia,-1.0,1
Gabon,Libya,-0.4,5
Gabon,Madagascar,1.25,4
Gabon,Malawi,-2.0,1
Gabon,Mali,0.08333333333333333,12
Gabon,Malta,-1.0,1
Gabon,Martinique,-2.0,1
Gabon,Mauritania,-0.75,4
Gabon,Mauritius,2.0,4
Gabon,Morocco,-1.2380952380952381,21
Gabon,Mozambique,0.375,8
Gabon,Namibia,0.0,1
Gabon,Niger,0.8888888888888888,9
Gabon,Nigeria,-1.2727272727272727,11
Gabon,Oman,-1.0,1
Gabon,Portugal,0.0,1
Gabon,Rwanda,0.0,6
Gabon,Réunion,3.0,1
Gabon,Saudi Arabia,0.0,2
Gabon,Senegal,-0.8888888888888888,9
Gabon,Seychelles,3.5,2
Gabon,Sierra Leone,0.0,6
Gabon,South Africa,-1.75,4
Gabon,South Sudan,2.0,2
Gabon,Sudan,1.0,5
Gabon,São Tomé and Príncipe,2.25,4
Gabon,Tanzania,0.5,2
Gabon,Thailand,0.0,1
Gabon,Togo,0.7272727272727273,11
Gabon,Trinidad and Tobago,0.0,1
Gabon,Tunisia,-0.625,8
Gabon,Uganda,0.5,2
Gabon,Uzbekistan,-2.0,1
Gabon,Zambia,-0.5555555555555556,9
Gabon,Zimbabwe,-0.5,4
Galicia,Iran,1.0,1
Galicia,Occitania,-6.0,1
Galicia,Panama,-2.0,1
Galicia,Uruguay,1.0,1
Galicia,Venezuela,0.0,1
Galicia,Western Sahara,1.0,1
Gambia,Ghana,-1.2857142857142858,7
Gambia,Guinea,-0.34615384615384615,26
Gambia,Guinea-Bissau,-0.125,16
Gambia,Iran,-2.0,1
Gambia,Ivory Coast,-2.0,8
Gambia,Kenya,1.0,2
Gambia,Kosovo,-1.0,1
Gambia,Kuwait,0.0,1
Gambia,Lesotho,2.5,2
Gambia,Liberia,-0.3,10
Gambia,Libya,-0.5,2
Gambia,Luxembourg,-1.0,1
Gambia,Madagascar,0.5,2
Gambia,Mali,-0.3888888888888889,18
Gambia,Mauritania,0.23809523809523808,21
Gambia,Mexico,-4.0,1
Gambia,Morocco,-1.5555555555555556,9
Gambia,Namibia,0.0,4
Gambia,New Zealand,-2.0,1
Gambia,Niger,2.0,1
Gambia,Nigeria,-1.0,1
Gambia,Saudi Arabia,-3.0,1
Gambia,Senegal,-0.9565217391304348,23
Gambia,Seychelles,5.5,2
Gambia,Sierra Leone,-0.391304347826087,23
Gambia,South Africa,-2.0,2
Gambia,South Sudan,1.0,3
Gambia,Tanzania,0.5,2
Gambia,Togo,-0.16666666666666666,6
Gambia,Tunisia,0.5,4
Gambia,Uganda,0.0,2
Gambia,United Arab Emirates,0.0,1
Gambia,Zambia,-1.0,2
Georgia,Germany,-2.0,5
Georgia,Gibraltar,2.6666666666666665,6
Georgia,Greece,-1.1,10
Georgia,Hungary,-0.5,2
Georgia,Iceland,-2.0,1
Georgia,Iran,-1.0,1
Georgia,Israel,-0.42857142857142855,7
Georgia,Italy,-1.5,8
Georgia,Jordan,0.0,2
Georgia,Kazakhstan,0.5,6
Georgia,Kosovo,0.0,2
Georgia,Latvia,0.8,10
Georgia,Lebanon,-1.5,2
Georgia,Liechtenstein,2.0,1
Georgia,Lithuania,1.4,10
Georgia,Luxembourg,1.0,5
Georgia,Malta,0.7777777777777778,9
Georgia,Moldova,0.25,12
Georgia,Mongolia,5.0,1
Georgia,Montenegro,0.3333333333333333,3
Georgia,Morocco,-3.0,1
Georgia,Netherlands,-3.0,1
Georgia,New Zealand,-2.0,1
Georgia,Nigeria,-4.0,1
Georgia,North Macedonia,0.8,5
Georgia,Northern Ireland,-3.0,1
Georgia,Norway,-1.2,5
Georgia,Paraguay,-1.0,1
Georgia,Poland,-1.8,5
Georgia,Portugal,0.0,2
Georgia,Qatar,1.0,1
Georgia,Republic of Ireland,-1.1818181818181819,11
Georgia,Romania,-1.5555555555555556,9
Georgia,Russia,-0.3333333333333333,3
Georgia,Saint Kitts and Nevis,3.0,1
Georgia,Saudi Arabia,2.0,1
Georgia,Scotland,-0.16666666666666666,6
Georgia,Serbia,-1.5,2
Georgia,Slovakia,-2.0,1
Georgia,Slovenia,-0.25,4
Georgia,South Africa,3.0,1
Georgia,South Korea,0.0,1
Georgia,Spain,-2.4,10
Georgia,Sweden,0.5,2
Georgia,Switzerland,-1.5,4
Georgia,Thailand,8.0,1
Georgia,Tunisia,1.0,2
Georgia,Turkey,-1.625,8
Georgia,Ukraine,-1.0,11
Georgia,United Arab Emirates,-1.0,1
Georgia,Uruguay,2.0,1
Georgia,Uzbekistan,0.5,2
Georgia,Wales,1.2,5
German DR,Germany,1.0,1
German DR,Ghana,-3.0,1
German DR,Greece,0.625,8
German DR,Guinea,1.0,1
German DR,Hungary,-0.6875,16
German DR,Iceland,1.9090909090909092,11
German DR,Indonesia,1.0,2
German DR,Iraq,0.5714285714285714,7
German DR,Italy,-0.5,4
German DR,Kuwait,1.0,1
German DR,Luxembourg,3.2,5
German DR,Mali,1.0,1
German DR,Malta,3.8,5
German DR,Mexico,0.42857142857142855,7
German DR,Morocco,-0.75,4
German DR,Myanmar,4.0,1
German DR,Netherlands,-0.7777777777777778,9
German DR,Norway,1.0,7
German DR,Poland,-0.05555555555555555,18
German DR,Portugal,-0.3333333333333333,3
German DR,Romania,0.375,16
German DR,Russia,-0.6153846153846154,13
German DR,Scotland,-0.3333333333333333,6
German DR,Spain,0.3333333333333333,3
German DR,Sri Lanka,11.0,1
German DR,Sudan,1.0,1
German DR,Sweden,0.16666666666666666,6
German DR,Switzerland,2.0,5
German DR,Tunisia,2.0,5
German DR,Turkey,-1.0,5
German DR,United States,1.0,1
German DR,Uruguay,0.5,6
German DR,Wales,0.25,4
German DR,Yugoslavia,-0.5,6
Germany,Ghana,1.75,4
Germany,Gibraltar,5.5,2
Germany,Greece,1.3,10
Germany,Hungary,0.325,40
Germany,Iceland,2.8333333333333335,6
Germany,Iran,2.0,2
Germany,Israel,2.6,5
Germany,Italy,-0.1282051282051282,39
Germany,Ivory Coast,0.5,2
Germany,Japan,-0.25,4
Germany,Kazakhstan,3.25,4
Germany,Kuwait,7.0,1
Germany,Latvia,2.75,4
Germany,Liechtenstein,5.833333333333333,6
Germany,Lithuania,1.0,2
Germany,Luxembourg,3.2857142857142856,14
Germany,Malta,3.888888888888889,9
Germany,Mexico,1.0,13
Germany,Moldova,3.75,4
Germany,Morocco,2.25,4
Germany,Netherlands,0.22916666666666666,48
Germany,New Zealand,2.0,1
Germany,Nigeria,1.0,1
Germany,North Macedonia,1.5,2
Germany,Northern Ireland,1.619047619047619,21
Germany,Norway,2.0952380952380953,21
Germany,Oman,1.5,2
Germany,Paraguay,0.3333333333333333,3
Germany,Peru,1.6666666666666667,3
Germany,Poland,0.9545454545454546,22
Germany,Portugal,0.7,20
Germany,Republic of Ireland,0.55,20
Germany,Romania,1.4666666666666666,15
Germany,Russia,1.8,20
Germany,Saarland,2.5,2
Germany,San Marino,8.5,4
Germany,Saudi Arabia,4.0,3
Germany,Scotland,0.3888888888888889,18
Germany,Serbia,0.2,5
Germany,Slovakia,1.3076923076923077,13
Germany,Slovenia,1.0,1
Germany,South Africa,1.75,4
Germany,South Korea,-0.5,4
Germany,Spain,-0.07407407407407407,27
Germany,Sweden,0.2972972972972973,37
Germany,Switzerland,1.3454545454545455,55
Germany,Thailand,4.0,1
Germany,Tunisia,1.0,3
Germany,Turkey,1.5909090909090908,22
Germany,Ukraine,1.0,10
Germany,United Arab Emirates,3.6666666666666665,3
Germany,United States,0.6923076923076923,13
Germany,Uruguay,1.5454545454545454,11
Germany,Wales,0.9411764705882353,17
Germany,Yugoslavia,0.625,24
Ghana,Greece,0.0,1
Ghana,Guinea,0.7142857142857143,21
Ghana,Guinea-Bissau,2.0,1
Ghana,Iceland,0.0,1
Ghana,India,0.5,2
Ghana,Indonesia,2.0,1
Ghana,Iran,-2.5,2
Ghana,Iraq,-2.0,2
Ghana,Italy,-2.0,1
Ghana,Ivory Coast,0.28205128205128205,39
Ghana,Jamaica,2.0,2
Ghana,Japan,-0.875,8
Ghana,Kenya,1.8888888888888888,9
Ghana,Latvia,1.0,1
Ghana,Lesotho,2.2857142857142856,7
Ghana,Liberia,0.2222222222222222,18
Ghana,Libya,0.0,8
Ghana,Madagascar,1.0,6
Ghana,Malawi,2.8333333333333335,6
Ghana,Mali,0.75,24
Ghana,Mauritania,2.0,1
Ghana,Mauritius,4.0,2
Ghana,Mexico,-1.5,4
Ghana,Montenegro,-1.0,1
Ghana,Morocco,-0.08333333333333333,12
Ghana,Mozambique,1.0,6
Ghana,Namibia,0.6666666666666666,3
Ghana,Netherlands,-1.3333333333333333,3
Ghana,New Zealand,-2.0,1
Ghana,Nicaragua,1.0,1
Ghana,Niger,2.0833333333333335,12
Ghana,Nigeria,0.39344262295081966,61
Ghana,Norway,-1.0,1
Ghana,Panama,1.0,1
Ghana,Portugal,-1.0,2
Ghana,Qatar,4.0,1
Ghana,Russia,-1.0,1
Ghana,Rwanda,0.5,4
Ghana,Saudi Arabia,0.0,5
Ghana,Senegal,0.07692307692307693,13
Ghana,Serbia,-0.5,2
Ghana,Sierra Leone,0.7368421052631579,19
Ghana,Singapore,3.0,1
Ghana,Slovenia,-2.0,1
Ghana,Somalia,3.5,2
Ghana,South Africa,0.13333333333333333,15
Ghana,South Korea,0.375,8
Ghana,Sudan,1.0,15
Ghana,Switzerland,2.0,1
Ghana,São Tomé and Príncipe,1.5,2
Ghana,Tanzania,1.1428571428571428,7
Ghana,Thailand,2.0,2
Ghana,Togo,0.7941176470588235,34
Ghana,Trinidad and Tobago,4.0,1
Ghana,Tunisia,0.47058823529411764,17
Ghana,Turkey,0.0,2
Ghana,Uganda,0.46153846153846156,13
Ghana,United States,-0.8,5
Ghana,Uruguay,-1.0,2
Ghana,Wales,0.0,1
Ghana,Zambia,-0.2,10
Ghana,Zimbabwe,0.875,8
Gibraltar,Gotland,1.0,1
Gibraltar,Greece,-3.75,4
Gibraltar,Greenland,0.0,4
Gibraltar,Grenada,0.0,1
Gibraltar,Guernsey,-1.6666666666666667,3
Gibraltar,Isle of Man,1.0,1
Gibraltar,Isle of Wight,0.0,4
Gibraltar,Jersey,-0.75,8
Gibraltar,Kosovo,-1.0,1
Gibraltar,Latvia,-2.0,4
Gibraltar,Liechtenstein,0.25,8
Gibraltar,Lithuania,-1.0,2
Gibraltar,Malta,-0.6666666666666666,3
Gibraltar,Menorca,1.0,1
Gibraltar,Moldova,0.0,1
Gibraltar,Monaco,3.0,3
Gibraltar,Montenegro,-2.25,4
Gibraltar,Netherlands,-5.5,4
Gibraltar,New Caledonia,-2.0,1
Gibraltar,North Macedonia,-3.0,4
Gibraltar,Northern Cyprus,-2.0,1
Gibraltar,Norway,-3.5,2
Gibraltar,Orkney,4.0,2
Gibraltar,Poland,-7.0,2
Gibraltar,Portugal,-5.0,1
Gibraltar,Republic of Ireland,-3.5,6
Gibraltar,Republic of St. Pauli,0.5,2
Gibraltar,Rhodes,3.0,2
Gibraltar,Saare County,4.0,1
Gibraltar,San Marino,0.5,4
Gibraltar,Sark,19.0,1
Gibraltar,Scotland,-4.333333333333333,3
Gibraltar,Shetland,-0.25,4
Gibraltar,Slovakia,0.0,1
Gibraltar,Slovenia,-6.0,1
Gibraltar,Switzerland,-4.5,2
Gibraltar,Tibet,5.0,1
Gibraltar,Turkey,-4.5,2
Gibraltar,Wales,-2.0,2
Gibraltar,Ynys Môn,0.0,6
Gibraltar,Åland Islands,-0.5,2
Gotland,Greenland,1.75,4
Gotland,Guernsey,-3.0,2
Gotland,Hitra,11.0,1
Gotland,Isle of Man,-1.3333333333333333,3
Gotland,Jersey,-0.6666666666666666,3
Gotland,Saare County,1.0,2
Gotland,Shetland,1.0,2
Gotland,Western Isles,1.0,4
Gotland,Ynys Môn,-1.0,2
Gotland,Åland Islands,-3.0,1
Gozo,Guernsey,-1.0,1
Gozo,Jersey,-1.5,2
Gozo,Menorca,1.0,1
Gozo,Occitania,-3.0,2
Gozo,Padania,-1.0,1
Gozo,Provence,-0.5,2
Gozo,Raetia,16.0,1
Gozo,Saint Helena,3.0,1
Gozo,Shetland,0.0,1
Gozo,Sápmi,-5.0,1
Gozo,Western Isles,0.0,1
Greece,Honduras,1.0,1
Greece,Hungary,-0.17391304347826086,23
Greece,Iceland,0.3333333333333333,3
Greece,Israel,0.5294117647058824,17
Greece,Italy,-1.8571428571428572,14
Greece,Ivory Coast,1.0,1
Greece,Japan,-0.5,2
Greece,Kazakhstan,2.5,4
Greece,Kosovo,0.6666666666666666,6
Greece,Latvia,0.875,8
Greece,Libya,1.6666666666666667,3
Greece,Liechtenstein,1.4,5
Greece,Lithuania,0.5,4
Greece,Luxembourg,1.5555555555555556,9
Greece,Malta,1.5833333333333333,12
Greece,Mexico,-0.3333333333333333,3
Greece,Moldova,1.5714285714285714,7
Greece,Montenegro,0.0,2
Greece,Morocco,0.0,1
Greece,Netherlands,-1.9090909090909092,11
Greece,New Zealand,2.0,1
Greece,Nigeria,0.25,4
Greece,North Korea,0.0,1
Greece,Northern Ireland,0.2222222222222222,9
Greece,Norway,0.3333333333333333,9
Greece,Paraguay,-1.5,2
Greece,Poland,-1.0588235294117647,17
Greece,Portugal,0.14285714285714285,14
Greece,Qatar,1.0,1
Greece,Republic of Ireland,1.2857142857142858,7
Greece,Romania,-0.8611111111111112,36
Greece,Russia,-1.1363636363636365,22
Greece,San Marino,3.0,2
Greece,Saudi Arabia,0.6666666666666666,3
Greece,Scotland,0.16666666666666666,6
Greece,Senegal,-2.0,1
Greece,Serbia,-0.75,4
Greece,Slovakia,0.8333333333333334,6
Greece,Slovenia,1.1428571428571428,7
Greece,South Korea,-1.25,4
Greece,Spain,-0.8333333333333334,12
Greece,Sweden,-1.0,10
Greece,Switzerland,-0.5333333333333333,15
Greece,Syria,8.0,1
Greece,Turkey,-0.9090909090909091,11
Greece,Ukraine,-0.16666666666666666,6
Greece,United States,0.0,1
Greece,Wales,-0.5,2
Greece,Yugoslavia,-2.0,18
Greenland,Guernsey,-3.0,2
Greenland,Găgăuzia,2.0,1
Greenland,Iceland,-2.0,2
Greenland,Isle of Man,-1.0,2
Greenland,Isle of Wight,-1.0,6
Greenland,Jersey,-1.25,4
Greenland,Kyrgyzstan,-1.0,1
Greenland,Menorca,-1.75,4
Greenland,Northern Cyprus,-1.0,1
Greenland,Orkney,0.5,2
Greenland,Rhodes,-1.6666666666666667,3
Greenland,Saare County,2.0,3
Greenland,Sark,16.0,1
Greenland,Shetland,-0.5,4
Greenland,Tibet,3.0,1
Greenland,Turkmenistan,-5.0,1
Greenland,Western Isles,1.3333333333333333,3
Greenland,Ynys Môn,-0.25,4
Greenland,Zanzibar,-1.0,2
Greenland,Åland Islands,-1.0,5
Grenada,Guadeloupe,-1.0,4
Grenada,Guatemala,-3.3333333333333335,3
Grenada,Guyana,0.5625,16
Grenada,Haiti,-2.6,5
Grenada,Honduras,-4.5,4
Grenada,Jamaica,-1.7142857142857142,14
Grenada,Kenya,-3.0,1
Grenada,Martinique,0.0,3
Grenada,Montserrat,-1.0,1
Grenada,Norway,-1.0,1
Grenada,Panama,-3.0,3
Grenada,Puerto Rico,1.125,8
Grenada,Qatar,-4.0,1
Grenada,Republic of Ireland,-5.0,1
Grenada,Russia,-5.0,1
Grenada,Rwanda,-4.0,1
Grenada,Saint Kitts and Nevis,0.6666666666666666,12
Grenada,Saint Lucia,1.434782608695652,23
Grenada,Saint Martin,2.6,5
Grenada,Saint Vincent and the Grenadines,-0.2727272727272727,22
Grenada,Suriname,-0.7142857142857143,7
Grenada,Taiwan,3.0,1
Grenada,Trinidad and Tobago,-1.2857142857142858,21
Grenada,United States,-3.8,5
Grenada,United States Virgin Islands,4.0,3
Guadeloupe,Guatemala,-0.6666666666666666,3
Guadeloupe,Guyana,-0.2,5
Guadeloupe,Haiti,-1.0,8
Guadeloupe,Honduras,1.0,1
Guadeloupe,Jamaica,-0.6923076923076923,13
Guadeloupe,Martinique,-0.6865671641791045,67
Guadeloupe,Mayotte,2.5,2
Guadeloupe,Mexico,-1.5,2
Guadeloupe,New Caledonia,2.0,2
Guadeloupe,Nicaragua,1.3333333333333333,3
Guadeloupe,Norway,-1.0,1
Guadeloupe,Panama,-1.0,3
Guadeloupe,Paraguay,-2.0,1
Guadeloupe,Puerto Rico,2.25,12
Guadeloupe,Réunion,-0.3333333333333333,3
Guadeloupe,Saint Barthélemy,7.0,1
Guadeloupe,Saint Kitts and Nevis,0.2857142857142857,7
Guadeloupe,Saint Lucia,0.6,5
Guadeloupe,Saint Martin,1.0,3
Guadeloupe,Saint Pierre and Miquelon,13.0,1
Guadeloupe,Saint Vincent and the Grenadines,-0.3333333333333333,6
Guadeloupe,Sint Maarten,2.75,4
Guadeloupe,Suriname,-0.1875,16
Guadeloupe,Tahiti,0.5,2
Guadeloupe,Togo,1.0,1
Guadeloupe,Trinidad and Tobago,-0.6666666666666666,12
Guadeloupe,Turks and Caicos Islands,6.5,2
Guadeloupe,United States,-1.0,1
Guadeloupe,United States Virgin Islands,11.0,1
Guam,Hong Kong,-6.666666666666667,9
Guam,India,-1.3333333333333333,3
Guam,Iran,-10.333333333333334,3
Guam,Japan,-12.0,1
Guam,Kazakhstan,-19.0,1
Guam,Macau,0.42857142857142855,7
Guam,Maldives,-1.5,2
Guam,Micronesia,3.0,2
Guam,Mongolia,-1.75,8
Guam,Myanmar,-5.0,2
Guam,New Caledonia,-12.0,3
Guam,North Korea,-7.8,5
Guam,Northern Mariana Islands,2.1538461538461537,13
Guam,Oman,-0.5,2
Guam,Pakistan,-7.0,1
Guam,Palau,13.0,1
Guam,Palestine,-11.0,1
Guam,Papua New Guinea,-9.0,1
Guam,Philippines,-2.6666666666666665,6
Guam,Puerto Rico,-4.0,1
Guam,Samoa,2.0,1
Guam,Singapore,-0.6666666666666666,3
Guam,Solomon Islands,-7.333333333333333,3
Guam,South Korea,-9.0,1
Guam,Sri Lanka,-4.0,1
Guam,Syria,-3.5,2
Guam,Tahiti,-13.0,2
Guam,Taiwan,-4.166666666666667,6
Guam,Tajikistan,-16.0,1
Guam,Turkmenistan,0.0,2
Guam,Tuvalu,2.5,2
Guam,Vanuatu,-4.333333333333333,3
Guam,Vietnam,-10.0,2
Guam,Wallis Islands and Futuna,-5.0,1
Guatemala,Guyana,2.0,6
Guatemala,Haiti,0.5882352941176471,17
Guatemala,Honduras,-0.3023255813953488,43
Guatemala,Iceland,-1.0,1
Guatemala,Iran,0.0,1
Guatemala,Israel,-7.0,1
Guatemala,Jamaica,-0.7894736842105263,19
Guatemala,Japan,-2.0,2
Guatemala,Martinique,2.0,1
Guatemala,Mexico,-1.121212121212121,33
Guatemala,Nicaragua,2.1923076923076925,26
Guatemala,Norway,-2.0,1
Guatemala,Panama,-0.024390243902439025,41
Guatemala,Paraguay,-1.3636363636363635,11
Guatemala,Peru,-1.5,4
Guatemala,Poland,-0.5,2
Guatemala,Puerto Rico,3.5,4
Guatemala,Qatar,-2.0,1
Guatemala,Russia,-3.0,1
Guatemala,Saint Lucia,4.0,2
Guatemala,Saint Vincent and the Grenadines,5.0,6
Guatemala,Slovakia,-1.0,1
Guatemala,South Africa,-2.5,2
Guatemala,South Korea,-0.3333333333333333,3
Guatemala,Suriname,1.0,5
Guatemala,Trinidad and Tobago,0.16666666666666666,24
Guatemala,United States,-0.7307692307692307,26
Guatemala,Uruguay,-1.0,3
Guatemala,Venezuela,-0.25,8
Guernsey,Isle of Man,1.7142857142857142,7
Guernsey,Isle of Wight,-0.2857142857142857,7
Guernsey,Jersey,-0.23529411764705882,119
Guernsey,Kernow,-1.3333333333333333,3
Guernsey,Menorca,1.0,2
Guernsey,Orkney,6.5,2
Guernsey,Rhodes,0.0,1
Guernsey,Saare County,0.0,1
Guernsey,Saint Helena,9.0,1
Guernsey,Shetland,0.4,5
Guernsey,Western Isles,1.0,2
Guernsey,Ynys Môn,1.0,8
Guernsey,Åland Islands,0.4,5
Guinea,Guinea-Bissau,0.375,16
Guinea,Indonesia,2.0,1
Guinea,Iran,0.5,2
Guinea,Iraq,1.0,1
Guinea,Ivory Coast,-0.8571428571428571,21
Guinea,Kenya,0.25,8
Guinea,Kosovo,1.0,1
Guinea,Lesotho,1.0,2
Guinea,Liberia,0.375,16
Guinea,Libya,0.4,5
Guinea,Madagascar,1.0,3
Guinea,Malawi,0.5555555555555556,9
Guinea,Mali,0.15217391304347827,46
Guinea,Mauritania,1.0,12
Guinea,Mauritius,1.0,1
Guinea,Morocco,-0.6666666666666666,15
Guinea,Mozambique,0.75,8
Guinea,Namibia,1.3333333333333333,9
Guinea,Niger,0.4444444444444444,9
Guinea,Nigeria,-0.06666666666666667,15
Guinea,North Korea,-3.0,1
Guinea,North Vietnam,-1.0,1
Guinea,Northern Ireland,-1.0,1
Guinea,Rwanda,0.2,5
Guinea,Senegal,-0.32608695652173914,46
Guinea,Sierra Leone,0.4166666666666667,24
Guinea,Somalia,1.5,2
Guinea,South Africa,1.0,3
Guinea,Sudan,2.0,3
Guinea,Tanzania,-0.5,4
Guinea,Togo,0.5263157894736842,19
Guinea,Tunisia,-0.6,20
Guinea,Turkey,0.0,1
Guinea,Uganda,0.5714285714285714,7
Guinea,Vanuatu,6.0,1
Guinea,Venezuela,-1.0,1
Guinea,Yemen DPR,-1.0,1
Guinea,Zambia,0.5,4
Guinea,Zimbabwe,0.4444444444444444,9
Guinea-Bissau,Ivory Coast,-2.0,1
Guinea-Bissau,Kenya,0.5,4
Guinea-Bissau,Liberia,-1.0,2
Guinea-Bissau,Mali,-1.411764705882353,17
Guinea-Bissau,Mauritania,0.8,10
Guinea-Bissau,Morocco,-4.0,2
Guinea-Bissau,Mozambique,-0.5,4
Guinea-Bissau,Namibia,0.5,2
Guinea-Bissau,Nigeria,-1.2,5
Guinea-Bissau,Senegal,-1.3333333333333333,15
Guinea-Bissau,Sierra Leone,-0.6470588235294118,17
Guinea-Bissau,South Africa,-2.0,1
Guinea-Bissau,Sudan,0.6666666666666666,3
Guinea-Bissau,São Tomé and Príncipe,1.8,5
Guinea-Bissau,Togo,-0.8333333333333334,6
Guinea-Bissau,Uganda,-1.5,2
Guinea-Bissau,Zambia,0.25,4
Guyana,Haiti,-1.7142857142857142,7
Guyana,India,2.0,2
Guyana,Indonesia,-1.0,1
Guyana,Jamaica,-1.3333333333333333,9
Guyana,Martinique,0.0,3
Guyana,Mexico,-3.5,2
Guyana,Montserrat,1.3333333333333333,3
Guyana,Nicaragua,-1.0,1
Guyana,Panama,-2.0,3
Guyana,Puerto Rico,0.0,4
Guyana,Saint Kitts and Nevis,-1.5,2
Guyana,Saint Lucia,0.16666666666666666,6
Guyana,Saint Martin,2.0,1
Guyana,Saint Vincent and the Grenadines,0.0,2
Guyana,Suriname,-1.4754098360655739,61
Guyana,Trinidad and Tobago,-1.1818181818181819,66
Guyana,Turks and Caicos Islands,8.0,1
Guyana,United States,-4.0,1
Guyana,United States Virgin Islands,7.0,1
Găgăuzia,Kyrgyzstan,-5.0,1
Găgăuzia,Zanzibar,0.0,1
Haiti,Honduras,-1.368421052631579,19
Haiti,Iceland,0.0,1
Haiti,Italy,-1.0,2
Haiti,Jamaica,0.2,55
Haiti,Japan,0.0,1
Haiti,Jordan,2.0,1
Haiti,Kosovo,0.0,1
Haiti,Martinique,0.5882352941176471,17
Haiti,Mexico,-2.4545454545454546,11
Haiti,Montserrat,2.5,2
Haiti,Morocco,-2.0,1
Haiti,New Zealand,4.0,1
Haiti,Nicaragua,1.375,8
Haiti,Oman,-3.0,1
Haiti,Panama,0.3684210526315789,19
Haiti,Peru,-1.1666666666666667,6
Haiti,Poland,-2.6666666666666665,3
Haiti,Puerto Rico,2.7,10
Haiti,Qatar,1.0,2
Haiti,Saint Kitts and Nevis,1.5714285714285714,7
Haiti,Saint Lucia,1.6,5
Haiti,Saint Martin,4.5,2
Haiti,Saint Vincent and the Grenadines,3.3333333333333335,3
Haiti,Saudi Arabia,-1.0,1
Haiti,Scotland,-1.0,1
